best_date,date_source,candidate,support_oppose,side,committee,amount,description,payee,expenditure_date,dissemination_date,filed_date,form,source,file_number,pdf_url,committee_id,candidate_id,also_listed_as,duplicate_of,first_seen,fingerprint
2026-09-09,disseminated,Gabe Evans,Support,Unfriendly,AMERICA PAC,21320.00,MESSAGE PHONE CALLS,"CONNECTION STRATEGY LLC,",2026-09-10,2026-09-09,2026-09-10,F24,efile,2011470,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190232,C00879510,H4CO08034,,,2026-09-11T05:48:43+00:00,C00879510|H4CO08034|S|21320|2026-09-09|MESSAGEPHONECALLS
2026-09-08,disseminated,Gabe Evans,Support,Unfriendly,"NRA VICTORY FUND, INC.",50.00,CREATIVE DESIGN SERVICES,DERIVE TECHNOLOGIES LLC,2026-09-08,2026-09-08,2026-09-10,F24,processed,2011383,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904188914,C00741710,H4CO08034,,,2026-09-10T19:09:35+00:00,C00741710|H4CO08034|S|50|2026-09-08|CREATIVEDESIGNSERVICES
2026-09-08,disseminated,Gabe Evans,Support,Unfriendly,"NRA VICTORY FUND, INC.",141.12,PRINTING / POSTAGE,FOUR STAR PRINTING,2026-09-08,2026-09-08,2026-09-10,F24,processed,2011383,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904188914,C00741710,H4CO08034,,,2026-09-10T19:09:35+00:00,C00741710|H4CO08034|S|141|2026-09-08|PRINTINGPOSTAGE
2026-09-08,disseminated,Gabe Evans,Support,Unfriendly,"NRA VICTORY FUND, INC.",340.64,IN KIND OFFSET: PAPER / STAFF TIME / BUS RENTAL,NATIONAL RIFLE ASSOCIATION OF AMERICA INSTITUTE FOR LEGISLATIVE ACTION,2026-09-08,2026-09-08,2026-09-10,F24,processed,2011383,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904188915,C00741710,H4CO08034,,,2026-09-10T19:09:35+00:00,C00741710|H4CO08034|S|340|2026-09-08|INKINDOFFSETPAPERSTAFFTI
2026-09-08,disseminated,Gabe Evans,Oppose,Friendly,HMP,4554.00,Media Production - Estimate,"Solidarity Strategies LLC,",,2026-09-08,2026-09-10,F24,efile,2011464,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190172,C00495028,H4CO08034,,,2026-09-11T01:00:00+00:00,C00495028|H4CO08034|O|4554|2026-09-08|MEDIAPRODUCTION
2026-09-08,disseminated,Gabe Evans,Oppose,Friendly,HMP,9695.00,Media Production - Estimate,"GPS Impact,",,2026-09-08,2026-09-10,F24,efile,2011464,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190162,C00495028,H4CO08034,,,2026-09-11T01:00:00+00:00,C00495028|H4CO08034|O|9695|2026-09-08|MEDIAPRODUCTION
2026-09-08,disseminated,Gabe Evans,Oppose,Friendly,HMP,15000.00,Media Production - Estimate,"Solidarity Strategies LLC,",,2026-09-08,2026-09-10,F24,efile,2011464,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190170,C00495028,H4CO08034,,,2026-09-11T01:00:00+00:00,C00495028|H4CO08034|O|15000|2026-09-08|MEDIAPRODUCTION
2026-09-08,disseminated,Gabe Evans,Oppose,Friendly,HMP,21600.00,Radio Advertising - Estimate,"Waterfront Strategies Inc.,",,2026-09-08,2026-09-10,F24,efile,2011464,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190182,C00495028,H4CO08034,,,2026-09-11T01:00:00+00:00,C00495028|H4CO08034|O|21600|2026-09-08|RADIOADVERTISING
2026-09-08,disseminated,Gabe Evans,Oppose,Friendly,HMP,51863.00,Media Production - Estimate,"GPS Impact,",,2026-09-08,2026-09-10,F24,efile,2011464,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190162,C00495028,H4CO08034,,,2026-09-11T01:00:00+00:00,C00495028|H4CO08034|O|51863|2026-09-08|MEDIAPRODUCTION
2026-09-08,disseminated,Manny Rutinel,Oppose,Unfriendly,NO GOING BACK PAC INC.,54060.00,DIRECT MAIL: PRINTING AND POSTAGE,PT STRATEGY LLC,2026-09-08,2026-09-08,2026-09-10,F24,processed,2011444,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904189828,C00960435,H6CO08013,,,2026-09-10T21:40:05+00:00,C00960435|H6CO08013|O|54060|2026-09-08|DIRECTMAILPRINTINGANDPOS
2026-09-08,disseminated,Gabe Evans,Oppose,Friendly,HMP,648432.00,Television Advertising - Estimate,"Waterfront Strategies Inc.,",,2026-09-08,2026-09-10,F24,efile,2011464,https://docquery.fec.gov/cgi-bin/fecimg/?202609109904190181,C00495028,H4CO08034,,,2026-09-11T01:00:00+00:00,C00495028|H4CO08034|O|648432|2026-09-08|TELEVISIONADVERTISING
2026-09-05,disseminated,Gabe Evans,Support,Unfriendly,AMERICA FIRST AGRICULTURE ACTION INC.,3500.00,PRODUCTION COSTS: DIGITAL AD,STRATEGIC MEDIA PLACEMENT INC.,2026-09-04,2026-09-05,2026-09-06,F24,processed,2010937,https://docquery.fec.gov/cgi-bin/fecimg/?202609069904104019,C00906701,H4CO08034,,,2026-09-07T21:55:06+00:00,C00906701|H4CO08034|S|3500|2026-09-05|PRODUCTIONCOSTSDIGITALAD
2026-09-05,disseminated,Gabe Evans,Support,Unfriendly,AMERICA FIRST AGRICULTURE ACTION INC.,127350.24,DIGITAL ADVERTISING,STRATEGIC MEDIA PLACEMENT INC.,2026-09-04,2026-09-05,2026-09-06,F24,processed,2010937,https://docquery.fec.gov/cgi-bin/fecimg/?202609069904104019,C00906701,H4CO08034,,,2026-09-07T21:55:06+00:00,C00906701|H4CO08034|S|127350|2026-09-05|DIGITALADVERTISING
2026-09-04,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",5524.47,MAILER PRODUCTION,FCG MAIL LLC,2026-09-04,2026-09-04,2026-09-05,F24,processed,2010914,https://docquery.fec.gov/cgi-bin/fecimg/?202609059904103883,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|5524|2026-09-04|MAILERPRODUCTION
2026-09-04,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",5524.48,MAILER PRODUCTION,FCG MAIL LLC,2026-09-04,2026-09-04,2026-09-05,F24,processed,2010914,https://docquery.fec.gov/cgi-bin/fecimg/?202609059904103883,C00687103,H6CO08013,,,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|5524|2026-09-04|MAILERPRODUCTION
2026-09-04,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",13340.66,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,2026-09-04,2026-09-04,2026-09-05,F24,processed,2010914,https://docquery.fec.gov/cgi-bin/fecimg/?202609059904103886,C00687103,H6CO08013,,C00687103|H4CO08034|S|13340|2026-09-04|MAILERPOSTAGE,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|13340|2026-09-04|MAILERPOSTAGE
2026-09-04,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",13340.66,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,2026-09-04,2026-09-04,2026-09-05,F24,processed,2010914,https://docquery.fec.gov/cgi-bin/fecimg/?202609059904103886,C00687103,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|13340|2026-09-04|MAILERPOSTAGE
2026-09-03,disseminated,Gabe Evans,Support,Unfriendly,"CLEARPATH ACTION FUND, INC.",24435.00,PRINTING / POSTAGE,MAJORITY STRATEGIES LLC,2026-09-04,2026-09-03,2026-09-05,F24,processed,2010922,https://docquery.fec.gov/cgi-bin/fecimg/?202609059904103931,C00608943,H4CO08034,,,2026-09-07T21:55:06+00:00,C00608943|H4CO08034|S|24435|2026-09-03|PRINTINGPOSTAGE
2026-09-03,disseminated,Gabe Evans,Support,Unfriendly,AMERICA PAC,12220.20,PRINTING,CALIBER CONTACT,2026-09-03,2026-09-03,2026-09-04,F24,processed,2010887,https://docquery.fec.gov/cgi-bin/fecimg/?202609049904103643,C00879510,H4CO08034,,,2026-09-07T21:55:06+00:00,C00879510|H4CO08034|S|12220|2026-09-03|PRINTING
2026-09-01,disseminated,Gabe Evans,Oppose,Friendly,HMP,3500.00,MEDIA PRODUCTION - ESTIMATE,SOLIDARITY STRATEGIES LLC,2026-09-01,2026-09-01,2026-09-03,F24,processed,2010758,https://docquery.fec.gov/cgi-bin/fecimg/?202609039904087362,C00495028,H4CO08034,,,2026-09-07T21:55:06+00:00,C00495028|H4CO08034|O|3500|2026-09-01|MEDIAPRODUCTION
2026-09-01,disseminated,Gabe Evans,Oppose,Friendly,HMP,21600.00,RADIO ADVERTISING - ESTIMATE,WATERFRONT STRATEGIES INC.,2026-09-01,2026-09-01,2026-09-03,F24,processed,2010758,https://docquery.fec.gov/cgi-bin/fecimg/?202609039904087364,C00495028,H4CO08034,,,2026-09-07T21:55:06+00:00,C00495028|H4CO08034|O|21600|2026-09-01|RADIOADVERTISING
2026-09-01,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,24784.50,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-09-01,2026-09-01,2026-09-03,F24,processed,2010665,https://docquery.fec.gov/cgi-bin/fecimg/?202609039904082860,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|24784|2026-09-01|CANVASSING
2026-09-01,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,24784.50,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-09-01,2026-09-01,2026-09-03,F24,processed,2010665,https://docquery.fec.gov/cgi-bin/fecimg/?202609039904082860,C00885707,H4CO08034,,C00885707|H6CO08013|S|24784|2026-09-01|CANVASSING,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|24784|2026-09-01|CANVASSING
2026-08-28,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",-82000.00,MEDIA PLACEMENT,IN PURSUIT OF LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048946,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|-82000|2026-08-28|MEDIAPLACEMENT
2026-08-28,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",1000.00,MEDIA PRODUCTION,TARGETED VICTORY LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048949,C00687103,H6CO08013,,C00687103|H4CO08034|S|1000|2026-08-28|MEDIAPRODUCTION,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|1000|2026-08-28|MEDIAPRODUCTION
2026-08-28,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",1000.00,MEDIA PRODUCTION,TARGETED VICTORY LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048948,C00687103,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|1000|2026-08-28|MEDIAPRODUCTION
2026-08-28,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,1944.64,PRINTING-WALK CARD,GDA WINS,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010206,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904049393,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|1944|2026-08-28|PRINTINGWALKCARD
2026-08-28,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,1944.64,PRINTING-WALK CARD,GDA WINS,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010206,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904049393,C00885707,H4CO08034,,C00885707|H6CO08013|S|1944|2026-08-28|PRINTINGWALKCARD,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|1944|2026-08-28|PRINTINGWALKCARD
2026-08-28,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2993.75,MEDIA PRODUCTION,TARGETED VICTORY LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048950,C00687103,H6CO08013,,C00687103|H4CO08034|S|2993|2026-08-28|MEDIAPRODUCTION,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|2993|2026-08-28|MEDIAPRODUCTION
2026-08-28,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2993.75,MEDIA PRODUCTION,TARGETED VICTORY LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048949,C00687103,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|2993|2026-08-28|MEDIAPRODUCTION
2026-08-28,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",5524.47,MAILER PRODUCTION,FCG MAIL LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048945,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|5524|2026-08-28|MAILERPRODUCTION
2026-08-28,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",5524.48,MAILER PRODUCTION,FCG MAIL LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048945,C00687103,H6CO08013,,,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|5524|2026-08-28|MAILERPRODUCTION
2026-08-28,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",13328.86,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048951,C00687103,H6CO08013,,C00687103|H4CO08034|S|13328|2026-08-28|MAILERPOSTAGE,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|13328|2026-08-28|MAILERPOSTAGE
2026-08-28,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",13328.86,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048951,C00687103,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|13328|2026-08-28|MAILERPOSTAGE
2026-08-28,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",82000.00,MEDIA PLACEMENT,IN PURSUIT OF LLC,2026-08-28,2026-08-28,2026-08-30,F24,processed,2010185,https://docquery.fec.gov/cgi-bin/fecimg/?202608309904048946,C00687103,H6CO08013,,,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|82000|2026-08-28|MEDIAPLACEMENT
2026-08-27,disseminated,Manny Rutinel,Oppose,Unfriendly,PROTECT AND SERVE PAC,25000.00,PRODUCTION COSTS: TV & DIGITAL AD,THE HEREFORD AGENCY,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428801,C00716704,H6CO08013,,C00716704|H4CO08034|S|25000|2026-08-27|PRODUCTIONCOSTSTVDIGITAL,2026-09-07T21:55:06+00:00,C00716704|H6CO08013|O|25000|2026-08-27|PRODUCTIONCOSTSTVDIGITAL
2026-08-27,disseminated,Gabe Evans,Support,Unfriendly,PROTECT AND SERVE PAC,25000.00,PRODUCTION COSTS: TV & DIGITAL AD,THE HEREFORD AGENCY,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428801,C00716704,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00716704|H4CO08034|S|25000|2026-08-27|PRODUCTIONCOSTSTVDIGITAL
2026-08-27,disseminated,Manny Rutinel,Oppose,Unfriendly,PROTECT AND SERVE PAC,50027.50,PLACED MEDIA: CONNECTED TV,POWERS INTERACTIVE DIGITAL LLC,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428800,C00716704,H6CO08013,,C00716704|H4CO08034|S|50027|2026-08-27|PLACEDMEDIACONNECTEDTV,2026-09-07T21:55:06+00:00,C00716704|H6CO08013|O|50027|2026-08-27|PLACEDMEDIACONNECTEDTV
2026-08-27,disseminated,Gabe Evans,Support,Unfriendly,PROTECT AND SERVE PAC,50027.50,PLACED MEDIA: CONNECTED TV,POWERS INTERACTIVE DIGITAL LLC,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428800,C00716704,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00716704|H4CO08034|S|50027|2026-08-27|PLACEDMEDIACONNECTEDTV
2026-08-27,disseminated,Manny Rutinel,Oppose,Unfriendly,PROTECT AND SERVE PAC,67472.50,DIGITAL ADVERTISING,POWERS INTERACTIVE DIGITAL LLC,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428799,C00716704,H6CO08013,,C00716704|H4CO08034|S|67472|2026-08-27|DIGITALADVERTISING,2026-09-07T21:55:06+00:00,C00716704|H6CO08013|O|67472|2026-08-27|DIGITALADVERTISING
2026-08-27,disseminated,Gabe Evans,Support,Unfriendly,PROTECT AND SERVE PAC,67472.50,DIGITAL ADVERTISING,POWERS INTERACTIVE DIGITAL LLC,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428799,C00716704,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00716704|H4CO08034|S|67472|2026-08-27|DIGITALADVERTISING
2026-08-27,disseminated,Manny Rutinel,Oppose,Unfriendly,PROTECT AND SERVE PAC,82500.00,PLACED MEDIA: TV,POLITICAL COMMUNICATIONS ADVERTISING,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428798,C00716704,H6CO08013,,C00716704|H4CO08034|S|82500|2026-08-27|PLACEDMEDIATV,2026-09-07T21:55:06+00:00,C00716704|H6CO08013|O|82500|2026-08-27|PLACEDMEDIATV
2026-08-27,disseminated,Gabe Evans,Support,Unfriendly,PROTECT AND SERVE PAC,82500.00,PLACED MEDIA: TV,POLITICAL COMMUNICATIONS ADVERTISING,2026-08-26,2026-08-27,2026-08-28,F24,processed,2010045,https://docquery.fec.gov/cgi-bin/fecimg/?202608289903428798,C00716704,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00716704|H4CO08034|S|82500|2026-08-27|PLACEDMEDIATV
2026-08-23,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,21440.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-08-25,2026-08-23,2026-08-27,F24,processed,2009994,https://docquery.fec.gov/cgi-bin/fecimg/?202608279903415718,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|21440|2026-08-23|CANVASSING
2026-08-23,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,21440.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-08-25,2026-08-23,2026-08-27,F24,processed,2009994,https://docquery.fec.gov/cgi-bin/fecimg/?202608279903415718,C00885707,H4CO08034,,C00885707|H6CO08013|S|21440|2026-08-23|CANVASSING,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|21440|2026-08-23|CANVASSING
2026-08-22,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,1995.19,PRINTING-WALK CARD,GDA WINS,2026-08-22,2026-08-22,2026-08-27,F24,processed,2009994,https://docquery.fec.gov/cgi-bin/fecimg/?202608279903415716,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|1995|2026-08-22|PRINTINGWALKCARD
2026-08-22,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,1995.19,PRINTING-WALK CARD,GDA WINS,2026-08-22,2026-08-22,2026-08-27,F24,processed,2009994,https://docquery.fec.gov/cgi-bin/fecimg/?202608279903415716,C00885707,H4CO08034,,C00885707|H6CO08013|S|1995|2026-08-22|PRINTINGWALKCARD,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|1995|2026-08-22|PRINTINGWALKCARD
2026-08-21,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",11049.95,MAILER PRODUCTION,FCG MAIL LLC,2026-08-21,2026-08-21,2026-08-22,F24,processed,2009438,https://docquery.fec.gov/cgi-bin/fecimg/?202608229903382197,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|11049|2026-08-21|MAILERPRODUCTION
2026-08-21,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",26657.72,MAILER POSTAGE,UNITED STATES POSTAL SERVICE,2026-08-21,2026-08-21,2026-08-22,F24,processed,2009438,https://docquery.fec.gov/cgi-bin/fecimg/?202608229903382197,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|26657|2026-08-21|MAILERPOSTAGE
2026-08-20,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,11880.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-08-20,2026-08-20,2026-08-20,F24,processed,2007891,https://docquery.fec.gov/cgi-bin/fecimg/?202608209899598212,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|11880|2026-08-20|CANVASSING
2026-08-20,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,11880.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-08-20,2026-08-20,2026-08-20,F24,processed,2007891,https://docquery.fec.gov/cgi-bin/fecimg/?202608209899598212,C00885707,H4CO08034,,C00885707|H6CO08013|S|11880|2026-08-20|CANVASSING,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|11880|2026-08-20|CANVASSING
2026-08-17,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",3003.00,DOORHANGER PRODUCTION,FCG MAIL LLC,2026-08-17,2026-08-17,2026-08-18,F24,processed,2007402,https://docquery.fec.gov/cgi-bin/fecimg/?202608189899565815,C00687103,H6CO08013,,C00687103|H4CO08034|S|3003|2026-08-17|DOORHANGERPRODUCTION,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|3003|2026-08-17|DOORHANGERPRODUCTION
2026-08-17,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",3003.00,DOORHANGER PRODUCTION,FCG MAIL LLC,2026-08-17,2026-08-17,2026-08-18,F24,processed,2007402,https://docquery.fec.gov/cgi-bin/fecimg/?202608189899565815,C00687103,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|3003|2026-08-17|DOORHANGERPRODUCTION
2026-08-17,disseminated,Manny Rutinel,Oppose,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",3301.00,DOORHANGER PRODUCTION,FCG MAIL LLC,2026-08-17,2026-08-17,2026-08-18,F24,processed,2007402,https://docquery.fec.gov/cgi-bin/fecimg/?202608189899565814,C00687103,H6CO08013,,C00687103|H4CO08034|S|3301|2026-08-17|DOORHANGERPRODUCTION,2026-09-07T21:55:06+00:00,C00687103|H6CO08013|O|3301|2026-08-17|DOORHANGERPRODUCTION
2026-08-17,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",3301.00,DOORHANGER PRODUCTION,FCG MAIL LLC,2026-08-17,2026-08-17,2026-08-18,F24,processed,2007402,https://docquery.fec.gov/cgi-bin/fecimg/?202608189899565814,C00687103,H4CO08034,Oppose Manny Rutinel,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|3301|2026-08-17|DOORHANGERPRODUCTION
2026-08-08,disseminated,Manny Rutinel,Support,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-08-08,2026-08-08,2026-08-10,F24,processed,2005266,https://docquery.fec.gov/cgi-bin/fecimg/?202608109899426421,C00885707,H6CO08013,Oppose Gabe Evans,,2026-09-07T21:55:06+00:00,C00885707|H6CO08013|S|9720|2026-08-08|CANVASSING
2026-08-08,disseminated,Gabe Evans,Oppose,Friendly,MAINSTREAM COLORADO FUND,9720.00,CANVASSING,GRASSROOTS VOTER OUTREACH,2026-08-08,2026-08-08,2026-08-10,F24,processed,2005266,https://docquery.fec.gov/cgi-bin/fecimg/?202608109899426421,C00885707,H4CO08034,,C00885707|H6CO08013|S|9720|2026-08-08|CANVASSING,2026-09-07T21:55:06+00:00,C00885707|H4CO08034|O|9720|2026-08-08|CANVASSING
2026-08-04,disseminated,Gabe Evans,Support,Unfriendly,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2227.50,DOORHANGER PRODUCTION,FCG MAIL LLC,2026-08-04,2026-08-04,2026-08-06,F24,processed,2004631,https://docquery.fec.gov/cgi-bin/fecimg/?202608069899378395,C00687103,H4CO08034,,,2026-09-07T21:55:06+00:00,C00687103|H4CO08034|S|2227|2026-08-04|DOORHANGERPRODUCTION
